Region,Year of Order Date,Quarter of Order Date,Profit
Central,2012,Q3,1374.948
Central,2015,Q4,-145.78
Central,2013,Q4,11.65
Central,2012,Q4,-554.444
Central,2013,Q4,-212.333
Central,2014,Q4,331.29
Central,2015,Q1,257.76
Central,2014,Q1,1144.629
Central,2014,Q4,-245.564
Central,2015,Q4,-204.65
Central,2014,Q3,124.83
Central,2014,Q4,-15.3
Central,2014,Q1,1470.3
Central,2014,Q3,39.36
Central,2013,Q3,-380.2
Central,2015,Q4,-3.96
Central,2012,Q4,23.97
Central,2013,Q4,35.33
Central,2014,Q1,-39.74
Central,2013,Q2,-173.15
Central,2015,Q1,-52.48
Central,2014,Q2,-250.173
Central,2014,Q3,-106.513
Central,2012,Q3,-3061.82
Central,2012,Q4,-4437.91
Central,2013,Q3,44.37
Central,2015,Q2,294.43
Central,2014,Q2,-54.5838
Central,2015,Q2,-46.7451
Central,2013,Q4,-162.371
Central,2013,Q3,-71.027
Central,2015,Q1,-106.76
Central,2013,Q4,180.783
Central,2014,Q1,-52.701
Central,2015,Q2,-102.74
Central,2015,Q2,1653.96
Central,2015,Q1,-130.88
Central,2014,Q4,822.402
Central,2015,Q2,218.72
Central,2013,Q4,2342.214
Central,2014,Q3,1198.971
Central,2013,Q4,-176.792
Central,2013,Q4,1459.791
Central,2014,Q3,1343.205
Central,2013,Q4,51.44
Central,2015,Q4,70.48
Central,2015,Q4,175.82
Central,2013,Q3,-57.11
Central,2012,Q3,-108.55
Central,2014,Q4,485.95
Central,2015,Q1,-72.43
Central,2013,Q2,471.35
Central,2012,Q3,-133.7
Central,2014,Q1,-147.719
Central,2014,Q3,-58.87
Central,2015,Q1,-59.2
Central,2015,Q4,-55.94
Central,2013,Q4,-311.047
Central,2014,Q4,425.08
Central,2014,Q4,-78.958
Central,2013,Q2,168.219
Central,2012,Q3,-83.952
Central,2015,Q3,-434.555
Central,2012,Q4,-734.33
Central,2015,Q3,-690.21
Central,2015,Q1,2509.52
Central,2015,Q1,169.89
Central,2015,Q1,270.69
Central,2014,Q4,1269.05
Central,2013,Q2,537.4
Central,2015,Q3,14.346
Central,2015,Q2,1912.92
Central,2012,Q2,120.05
Central,2015,Q1,519.246
Central,2012,Q2,-117.39
Central,2013,Q4,-413.325
Central,2015,Q2,313.578
Central,2015,Q3,221.184
Central,2013,Q3,1653.966
Central,2015,Q1,721.809
Central,2014,Q1,-94.59
Central,2014,Q4,972.189
Central,2015,Q1,332.97
Central,2013,Q1,43.72
Central,2012,Q3,-1.88
Central,2014,Q2,-57.09
Central,2015,Q3,424.143
Central,2012,Q3,2369.844
Central,2014,Q3,-3.68
Central,2013,Q2,-123.01
Central,2014,Q2,-488.312
Central,2015,Q2,-11.682
Central,2015,Q2,458.622
Central,2015,Q1,167.37
Central,2015,Q1,-296.373
Central,2012,Q3,-457.16
Central,2013,Q3,-43.96
Central,2015,Q1,220.39
Central,2014,Q3,-152.47
Central,2015,Q1,-800.25
Central,2014,Q4,-104.82
Central,2013,Q2,-33.93
Central,2012,Q3,-74.64
Central,2015,Q4,74.07
Central,2014,Q1,-144.55
Central,2013,Q3,252.66
Central,2014,Q1,-100.49
Central,2012,Q3,346.14
Central,2012,Q4,-89.199
Central,2014,Q1,6907.613
Central,2014,Q3,297.108
Central,2012,Q4,2574.12
Central,2012,Q3,3.312
Central,2013,Q3,-53.0787
Central,2013,Q1,2366.51
Central,2013,Q3,5455.96
Central,2013,Q1,-180.202
Central,2014,Q2,1215.441
Central,2013,Q3,795.051
Central,2014,Q1,2028.357
Central,2015,Q4,390.861
Central,2015,Q4,-112.44
Central,2012,Q3,34.03
Central,2014,Q2,1049.45
Central,2013,Q1,4.212
Central,2014,Q2,447.12
Central,2015,Q4,20.21
Central,2015,Q1,30.29
Central,2015,Q3,-19.437
Central,2013,Q3,394.452
Central,2015,Q4,-452.386
Central,2014,Q3,26.94
Central,2012,Q3,670.96
Central,2013,Q1,303.525
Central,2013,Q2,575.334
Central,2014,Q1,1077.921
Central,2015,Q2,-165.946
Central,2014,Q2,704.889
Central,2015,Q1,724.14
Central,2013,Q2,589.2
Central,2014,Q4,134.85
Central,2013,Q4,-56.78
Central,2013,Q1,-32.78
Central,2012,Q4,296.06
Central,2015,Q1,479.952
Central,2013,Q2,-29.02
Central,2014,Q1,-70.31
Central,2015,Q2,-70.972
Central,2015,Q4,75.213
Central,2014,Q1,-114.906
Central,2013,Q1,1462.724
Central,2012,Q4,2808.219
Central,2013,Q3,-234.79
Central,2013,Q2,158.91
Central,2015,Q4,24.561
Central,2014,Q1,300.91
Central,2012,Q4,1465.866
Central,2015,Q2,83.835
Central,2014,Q2,149.823
Central,2014,Q4,48.987
Central,2013,Q4,201.033
Central,2013,Q4,47.277
Central,2015,Q3,1222.137
Central,2013,Q3,28.99
Central,2013,Q4,99.88
Central,2013,Q4,-88.7
Central,2015,Q4,1411.029
Central,2015,Q4,562.914
Central,2014,Q3,-164.461
Central,2012,Q2,1090.431
Central,2014,Q1,940.572
Central,2013,Q4,119.889
Central,2015,Q2,234.03
Central,2015,Q4,286.398
Central,2013,Q4,850.536
Central,2012,Q4,-92.58
Central,2015,Q3,-316.316
Central,2014,Q2,562.131
Central,2015,Q3,687.411
Central,2015,Q3,-42.05
Central,2012,Q3,1207.91
Central,2015,Q2,74.511
Central,2013,Q2,-35.17
Central,2015,Q2,-183.678
Central,2015,Q2,559.107
Central,2013,Q1,-131.48
Central,2014,Q1,19.2
Central,2013,Q4,9.82
Central,2015,Q3,-64.87
Central,2013,Q4,18.234
Central,2013,Q4,296.865
East,2013,Q2,-52.239
East,2013,Q4,398.007
East,2015,Q2,-165.74
East,2012,Q3,1550.88
East,2012,Q4,21.5
East,2012,Q4,2418.561
East,2014,Q2,947.313
East,2014,Q4,4833.27
East,2014,Q1,-52.1391
East,2013,Q3,-218.812
East,2015,Q3,840.46
East,2014,Q2,-315.326
East,2014,Q4,-44.39
East,2015,Q2,1070.18
East,2015,Q1,-95.17
East,2014,Q4,-283.228
East,2012,Q4,-72.402
East,2012,Q4,248.67
East,2013,Q1,0.846
East,2013,Q1,-27.99
East,2014,Q4,1275.669
East,2014,Q3,190.998
East,2015,Q4,-541.332
East,2015,Q2,448.07
East,2014,Q3,-157.51
East,2013,Q1,1049.535
East,2014,Q1,-558.415
East,2015,Q2,-59.587
East,2013,Q1,478.107
East,2013,Q2,-71.59
East,2012,Q4,11630.146
East,2013,Q3,9224.1
East,2015,Q2,4031.62
East,2015,Q2,166.93
East,2013,Q4,483.597
East,2014,Q3,549.837
East,2013,Q4,730.512
East,2014,Q2,-64.82
East,2015,Q4,608.9
East,2012,Q2,-267.63
East,2013,Q3,225.28
East,2015,Q4,310.185
East,2014,Q1,-165.627
East,2013,Q4,303.3
East,2014,Q3,1925.577
East,2013,Q4,27.51
East,2015,Q1,1601.64
East,2015,Q4,371.403
East,2012,Q3,745.479
East,2013,Q4,-178.706
East,2013,Q4,124.992
East,2013,Q4,-557.953
East,2015,Q3,574.983
East,2015,Q2,333.72
East,2013,Q1,366.183
East,2015,Q3,24.56
East,2014,Q4,972.9
East,2014,Q1,253.61
East,2013,Q3,196.36
East,2013,Q4,161.37
East,2015,Q4,134.25
East,2015,Q4,752.96
East,2014,Q4,140.805
East,2015,Q2,731.72
East,2014,Q3,329.679
East,2014,Q4,-12.3453
East,2015,Q3,-82.13
East,2015,Q1,-268.873
East,2014,Q4,556.83
East,2013,Q2,484.15
East,2015,Q2,334.53
East,2015,Q2,34.362
East,2015,Q2,1181.295
East,2012,Q4,-139.843
East,2014,Q4,-46.89
East,2015,Q1,-88.935
East,2013,Q3,-15.4164
East,2015,Q2,1041.28
East,2014,Q2,-135.51
East,2014,Q2,-564.06
East,2013,Q1,-155.947
East,2015,Q1,335.079
East,2014,Q4,25.69
East,2013,Q1,-63.78
East,2014,Q3,-113.6
East,2015,Q3,76.59
East,2012,Q3,-83.468
East,2013,Q3,-22.63
East,2013,Q4,-120.97
East,2013,Q2,-43.65
East,2014,Q2,-25.86
East,2014,Q3,-60.4
South,2014,Q3,-735.97
South,2015,Q2,-1791.5
South,2015,Q2,3852.19
South,2014,Q1,658.503
South,2015,Q2,861.723
South,2014,Q1,85.51
South,2015,Q3,907.49
South,2013,Q4,-63.39
South,2012,Q4,-30.02
South,2012,Q4,371.412
South,2012,Q3,214.29
South,2012,Q3,140.913
South,2015,Q3,369.081
South,2015,Q3,636.03
South,2015,Q1,-66.66
South,2014,Q3,1728.2
South,2014,Q3,-403.018
South,2014,Q4,284.589
South,2013,Q1,515.64
South,2012,Q3,-26.048
South,2015,Q1,292.49
South,2014,Q1,-11861.46
South,2013,Q3,1025.23
South,2015,Q1,2307.42
South,2013,Q3,2040.867
South,2014,Q4,66.36
South,2014,Q2,9
South,2012,Q3,33.192
South,2015,Q1,174.8
South,2012,Q2,95.148
South,2014,Q3,-301.675
South,2013,,-339.108
South,2013,Q4,366.858
South,2013,Q4,-48.88
South,2015,Q1,978.354
South,2014,Q2,1421.892
South,2012,Q3,-47.23
South,2014,Q2,-1.73
South,2013,Q3,622.251
South,2012,Q4,207.3
South,2012,Q4,222.08
South,2014,Q3,-128.38
South,2013,Q4,-0.649
South,2015,Q3,-81.565
South,2013,Q2,-61.14
South,2013,Q4,-67.705
South,2013,Q3,-62.13
South,2015,Q2,-202.862
South,2015,Q1,241.3
South,2013,Q4,-32.3031
South,2015,Q1,1263.006
South,2013,Q2,1196.442
South,2014,Q2,-48.851
South,2013,Q4,168.462
South,2013,Q1,1560.82
South,2015,Q4,89.892
South,2013,Q1,1021.07
South,2013,Q2,729.06
South,2013,Q3,-82.67
South,2015,Q1,412.63
South,2014,Q4,-37.19
South,2013,Q4,-115.302
South,2014,Q4,-31.2
South,2013,Q4,-45.6
South,2013,Q4,-112.64
South,2014,Q3,-68.66
South,2013,Q2,-135.861
South,2012,Q3,-420.585
South,2012,Q2,-113.047
South,2013,Q1,5916.343
South,2015,Q3,-57.8289
South,2014,Q3,75.5
South,2015,Q4,-70.47
South,2012,Q4,155.17
South,2015,Q4,881.676
South,2013,Q3,226.09
South,2014,Q3,374.751
South,2014,Q2,201.726
South,2012,Q3,457.794
South,2012,Q3,382.392
South,2013,Q2,83.07
South,2015,Q2,-131.9
South,2013,Q2,-125.99
South,2013,Q2,-96.53
South,2014,Q3,-199.98
South,2014,Q3,53.649
South,2013,Q3,-105.094
South,2014,Q3,-142.02
South,2015,Q3,-5.786
South,2013,Q3,-18.84
South,2015,Q4,-11.39
South,2015,Q2,359.75
South,2015,Q3,64.22
South,2015,Q1,27.95
South,2015,Q2,32.31
South,2014,Q3,-71.9838
South,2012,Q3,-128.436
South,2015,Q3,3702
South,2014,Q4,937.64
South,2013,Q2,57.44
South,2015,Q2,-57.04
South,2013,Q3,1370.26
South,2015,Q3,907.67
South,2013,Q4,-25.23
South,2013,Q4,307.251
South,2014,Q2,-154.65
South,2014,Q3,384.012
South,2015,Q2,1754.082
South,2013,Q3,-426.074
South,2015,Q3,258.624
South,2014,Q3,1231.893
South,2013,Q3,429.885
South,2013,Q4,-40.25
South,2014,Q4,56.1
South,2015,Q2,185.21
South,2014,Q2,562.89
South,2012,Q3,425.07
West,2015,Q2,-60.98
West,2014,Q2,1312.038
West,2012,Q4,1371.744
West,2015,Q2,367.461
West,2014,Q4,-51.1821
West,2013,Q3,-204.93
West,2014,Q3,698.166
West,2013,Q2,10.998
West,2012,Q4,-173.25
West,2014,Q2,250.01
West,2014,Q3,103.05
West,2013,Q3,501.99
West,2014,Q3,215.8
West,2013,Q1,519.7
West,2013,Q2,-21.44
West,2015,Q2,-69.84
West,2013,Q2,624.978
West,2014,Q4,298.467
West,2015,Q3,832.194
West,2015,Q2,-108.075
West,2014,Q3,-85.129
West,2013,Q1,675.07
West,2015,Q2,-315.029
West,2012,Q2,662.049
West,2014,Q1,-79.18
West,2015,Q4,-100.16
West,2014,Q3,1579.34
West,2015,Q4,-254.782
West,2014,Q2,1609.29
West,2013,Q2,-259.985
West,2015,Q1,103.26
West,2015,Q1,-37.88
West,2012,Q3,-302.225
West,2013,Q3,316.476
West,2014,Q2,-27.13
West,2012,Q3,299.33
West,2015,Q3,74.2
West,2013,Q3,269.27
West,2013,Q1,-7.23
West,2014,Q4,148.28
West,2015,Q1,-67.133
West,2015,Q1,-17.413
West,2014,Q1,450.018
West,2013,Q1,12748.86
West,2014,Q4,-597.21
West,2013,Q1,-4.8459
West,2014,Q3,18.77
West,2013,Q1,-26.83
West,2013,Q2,611.43
West,2014,Q4,473.265
West,2015,Q3,868.473
West,2014,Q2,1557.639
West,2013,Q4,-221.12
West,2013,Q1,-170.87
West,2013,Q2,0.711
West,2012,Q3,2568.096
West,2015,Q2,-126.6
West,2013,Q2,-182.974
West,2013,Q2,-29.71
West,2014,Q2,-90.94
West,2014,Q1,-108.185
West,2015,Q1,-102.432
West,2013,Q2,-73.744
West,2013,Q3,-55.6104
West,2014,Q1,-796.763
West,2013,Q1,112.78
West,2014,Q2,-44.4
West,2013,Q3,-270.48
West,2014,Q1,341.955
West,2012,Q3,-258.225
West,2014,Q3,1767.56
West,2014,Q2,284.84
West,2015,Q1,-117.612
West,2012,Q3,2031.507
West,2015,Q3,62.163
West,2015,Q2,-4.675
West,2014,Q3,-284.625
West,2015,Q1,1174.383
West,2013,Q2,-160.72
West,2015,Q4,376.47
West,2014,Q1,-60.665
West,2015,Q3,446.994
West,2012,Q4,247.94
West,2015,Q3,290.64
West,2015,Q3,-30.47
West,2015,Q2,-1352.68
West,2015,Q4,-221.7804
West,2013,Q4,286.362
West,2013,Q3,516.186
West,2012,Q3,162.666
West,2013,Q3,199.73
West,2012,Q4,344.133
West,2012,Q4,-190.421
West,2014,Q2,1332.441
West,2015,Q1,29.556
West,2013,Q1,-35.497
West,2015,Q4,1086.957
West,2014,Q1,-95.52
West,2014,Q1,2027.682
West,2013,Q1,-97.196
West,2015,Q2,156.114
West,2015,Q2,2229.48
West,2014,Q4,803.601
West,2014,Q3,501.543
West,2012,Q3,-268.664
West,2015,Q3,368.86
West,2012,Q3,48.47
West,2012,Q4,-109.417
West,2013,Q2,37.09
West,2014,Q4,44.56
Central,2012,Q4,443.52
Central,2015,Q2,1193.112
Central,2013,Q4,192.33
Central,2015,Q1,-264.275
Central,2013,Q1,218.727
Central,2013,Q1,-277.783
Central,2012,Q2,118.152
Central,2015,Q2,-390.77
Central,2013,Q3,573.057
Central,2013,Q4,-73.66
Central,2013,Q2,191.29
Central,2013,Q3,274.98
Central,2014,Q1,192.294
Central,2013,Q4,-254.364
Central,2015,Q1,592.218
Central,2014,Q3,29.799
Central,2013,Q3,162.83
Central,2015,Q4,301.31
Central,2014,Q4,-305.316
Central,2013,Q2,1765.48
Central,2013,Q4,-21.8196
Central,2013,Q4,160.68
Central,2012,Q3,858.582
Central,2013,Q2,-201.047
Central,2012,Q4,18.59
Central,2014,Q3,1115.694
Central,2013,Q4,884.907
Central,2013,Q3,846.945
Central,2014,Q3,-104.247
Central,2014,Q3,1836.459
Central,2015,Q3,-345.36
Central,2012,Q4,671.949
Central,2014,Q3,-135.98
Central,2012,Q4,1379.763
Central,2013,Q2,-132.15
Central,2015,Q2,14.85
Central,2015,Q2,531.47
Central,2015,Q1,-147.51
Central,2013,Q2,115.54
Central,2015,Q2,342.41
Central,2014,Q1,-33.52
Central,2013,Q3,-42.61
Central,2015,Q2,-118.82
Central,2014,Q2,196.08
Central,2013,Q2,5485.15
Central,2013,Q4,473.355
Central,2015,Q2,1669.38
Central,2015,Q3,11.55
Central,2014,Q2,-281.67
Central,2012,Q3,-458.744
Central,2012,Q3,269.94
Central,2015,Q1,19.998
Central,2013,Q2,1382.445
Central,2015,Q3,-168.95
Central,2012,Q4,13.014
Central,2012,Q4,2539.458
Central,2014,Q1,14.013
Central,2013,Q3,453.654
Central,2013,Q4,231.46
Central,2012,Q3,914.193
Central,2012,Q4,-181.005
Central,2014,Q4,-95.54
Central,2013,Q3,-50.67
Central,2014,Q1,-83.18
Central,2012,Q3,366.507
Central,2015,Q4,42.273
Central,2013,Q3,-80.11
Central,2015,Q4,822.888
Central,2015,Q4,107.505
Central,2013,Q3,135.65
Central,2014,Q3,455.37
Central,2015,Q1,-44.86
Central,2014,Q4,-267.014
Central,2013,Q2,-635.69
Central,2015,Q2,717.12
Central,2012,Q3,1640.295
Central,2015,Q3,2332.395
Central,2012,Q3,-23.826
Central,2012,Q3,-20.79
Central,2015,Q1,-26.49
Central,2015,Q4,-186.329
Central,2013,Q3,324.927
Central,2015,Q2,-29.56
Central,2015,Q2,-99.34
Central,2013,Q3,162.108
Central,2015,Q1,708.759
Central,2014,Q3,51.3
Central,2014,Q4,21.5
Central,2012,Q3,-170.533
Central,2015,Q2,518.81
Central,2014,Q3,1325.817
Central,2013,Q2,-188.77
Central,2013,Q1,44.14
Central,2015,Q2,829.647
Central,2015,Q2,258.25
Central,2014,Q2,-133.309
Central,2015,Q3,142.983
Central,2013,Q4,285.113
Central,2014,Q2,9097.645
Central,2014,Q4,-50.325
Central,2015,Q3,373.5
Central,2013,Q4,-58.81
Central,2014,Q2,1432.863
Central,2012,Q4,-87.96
Central,2014,Q3,223.254
Central,2015,Q4,-396.165
Central,2013,Q2,-147.356
Central,2015,Q1,973.161
Central,2014,Q4,-261.349
Central,2013,Q4,-12.51
Central,2012,Q4,311.643
Central,2014,Q4,-36
Central,2013,Q4,-68.76
Central,2015,Q1,676.125
Central,2015,Q1,366.48
Central,2014,Q1,-46.03
Central,2015,Q2,114.46
Central,2012,Q3,-33.308
Central,2013,Q2,22.46
Central,2013,Q4,775.88
East,2015,Q2,-1569.06
East,2015,Q3,-84.07
East,2013,Q2,1313.946
East,2013,Q2,1059.084
East,2015,Q4,-333.69
East,2013,Q1,-53.81
East,2012,Q4,-53.4
East,2015,Q3,-68.93
East,2015,Q3,165.447
East,2015,Q3,-113.8
East,2014,Q2,346.54
East,2015,Q2,35.649
East,2013,Q2,8.95
East,2015,Q2,-43.71
East,2013,Q2,-63.76
East,2014,Q4,-26.72
East,2014,Q1,607.257
East,2013,Q1,-571.24
East,2015,Q3,0.9
East,2014,Q3,241.15
East,2013,Q4,1619.658
East,2013,Q3,64.53
East,2012,Q2,-2.38
East,2015,Q1,370.332
East,2014,Q2,-606.595
East,2013,Q2,-93.61
East,2012,Q4,-260.348
East,2015,Q3,2752.11
East,2015,Q2,-99.979
East,2014,Q1,2547.297
East,2013,Q2,-75.81
East,2013,Q3,108.21
East,2015,Q2,1033.38
East,2013,Q3,844.821
East,2014,Q1,1077.129
East,2013,Q4,2057.166
East,2013,Q2,-158.609
East,2015,Q2,439.776
East,2015,Q2,55.87
East,2013,Q1,173.934
East,2015,Q3,356.346
East,2013,Q2,296.658
East,2013,Q3,-55.11
East,2015,Q1,-225.302
East,2013,Q3,-107.096
East,2014,Q1,682.479
East,2013,Q1,-19.965
East,2015,Q2,583.749
East,2013,Q2,44.55
East,2015,Q2,-9.3
East,2013,Q4,126.62
East,2014,Q4,1489.959
East,2015,Q4,433.59
East,2015,Q4,38.907
East,2015,Q3,170.46
East,2015,Q3,2787.59
East,2015,Q4,-4017.6165
East,2015,Q2,791.901
East,2012,Q3,72.78
East,2015,Q1,-257.719
East,2013,Q4,-249.326
East,2013,Q2,-470.85
East,2013,Q4,10.96
East,2014,Q4,-107.503
East,2014,Q2,1197.855
East,2014,Q1,4160.88
East,2015,Q2,213.2
East,2012,Q4,-10.59
East,2014,Q4,127.854
East,2015,Q4,433.34
East,2013,Q2,229.779
East,2015,Q3,-45.89
South,2013,Q3,747.738
South,2012,Q3,12.95
South,2012,Q3,722.241
South,2012,Q3,510.489
South,2014,Q3,178.308
South,2013,Q1,1025.451
South,2013,Q1,784.773
South,2015,Q4,307.17
South,2015,Q2,701.658
South,2012,Q3,-135.4
South,2013,Q1,1040.4
South,2013,Q4,3899.72
South,2014,Q4,34.011
South,2012,Q3,-6.567
South,2015,Q1,-55.803
South,2014,Q4,464.355
South,2013,Q3,1027.63
South,2015,Q4,-14.04
South,2013,Q3,1560.96
South,2014,Q4,471.087
South,2014,Q3,-32.63
South,2013,Q1,-39.33
South,2015,Q3,-735.27
South,2013,Q3,-34.626
South,2015,Q4,27.85
South,2015,Q3,995.085
South,2012,Q3,832.617
South,2013,Q1,-76.58
South,2012,Q4,-52.92
South,2015,Q2,-321.84
South,2014,Q1,188.982
South,2014,Q4,-112.58
South,2013,Q4,504.35
South,2013,Q4,174.06
South,2013,Q4,-238.161
South,2015,Q4,108.936
South,2015,Q2,-90.838
South,2015,Q4,583.497
South,2012,Q3,-131.846
South,2014,Q2,889.57
South,2014,Q4,-26.62
South,2015,Q3,888.62
South,2013,Q3,-77.66
South,2014,Q1,1104.318
South,2013,Q3,-830.72
South,2014,Q4,-68.67
South,2015,Q3,-96.9
South,2015,Q1,397.15
South,2014,Q4,30.76
South,2013,Q1,419.895
South,2014,Q2,3825.69
South,2014,Q1,-56.045
South,2014,Q1,104.328
South,2013,Q2,-318.594
South,2013,Q3,-129.69
South,2014,Q3,-91.51
South,2012,Q4,-615.912
South,2014,Q1,-123.81
South,2014,Q1,-38.32
South,2015,Q3,-339.95
South,2015,Q1,538.488
South,2013,Q3,-287.991
South,2013,Q3,-147.99
South,2014,Q4,1372.086
South,2015,Q1,-51.47
South,2015,Q1,657.45
South,2012,Q3,-44.82
South,2015,Q4,-28.55
West,2015,Q2,-3974.4558
West,2014,Q2,100.593
West,2012,Q4,-217.69
West,2015,Q2,-79.05
West,2014,Q4,242.442
West,2013,Q3,1192.977
West,2014,Q2,-49.77
West,2015,Q1,248.58
West,2015,Q4,-141.02
West,2014,Q4,657.477
West,2015,Q1,224.71
West,2014,Q2,749.16
West,2013,Q3,-108.14
West,2014,Q1,237.474
West,2014,Q4,1137.906
West,2015,Q4,3496.37
West,2014,Q2,2477.77
West,2012,Q3,132.786
West,2014,Q4,-27.6747
West,2015,Q4,1426.257
West,2015,Q4,-105.699
West,2015,Q2,-542.32
West,2013,Q3,697.824
West,2013,Q2,951.678
West,2014,Q2,1069.785
West,2015,Q1,428.472
West,2013,Q4,-253.374
West,2015,Q2,-83.28
West,2015,Q2,-127.7
West,2015,Q2,134.73
West,2013,Q2,1861.353
West,2014,Q3,-38.23
West,2013,Q4,52.38
West,2013,Q4,-87.4
West,2014,Q3,20.68
West,2013,Q2,-155.298
West,2013,Q2,1181.808
West,2014,Q2,-44.3004
West,2013,Q4,-46.904
West,2015,Q2,147.6
West,2015,Q2,-54.362
West,2013,Q2,8.6
West,2013,Q3,-99.38
West,2013,Q4,1235.151
West,2013,Q3,-65.67
West,2013,Q4,-447.414
West,2014,Q3,-47.36
West,2013,Q3,-129.14
West,2014,Q3,542.33
West,2012,Q4,-12557.9976
West,2014,Q2,1256.967
West,2014,Q2,590.319
West,2014,Q4,1727.775
West,2013,Q3,1020.411
West,2013,Q1,1464.867
West,2014,Q2,-103.23
West,2013,Q4,47.097
West,2013,Q3,169.15
West,2013,Q1,249.102
West,2013,Q3,-92.04
West,2014,Q1,-55.935
West,2014,Q3,-120.04
West,2012,Q3,1166.094
West,2014,Q2,-159.236
West,2015,Q4,246
West,2013,Q1,-180.23
West,2013,Q4,-408.254
West,2012,Q3,109.836
West,2013,Q2,142.551
West,2014,Q4,-52.44
West,2014,Q1,812.241
West,2013,Q4,170.69
West,2012,Q2,217.332
West,2012,Q3,285.2
Central,2015,Q4,6079.63
Central,2014,Q1,-2024.079
Central,2013,Q1,321.25
Central,2013,Q4,99.31
Central,2014,Q2,-223.212
Central,2013,Q1,-147.81
Central,2015,Q4,-52.62
Central,2012,Q3,167.58
Central,2014,Q4,-113.058
Central,2014,Q4,-27.4746
Central,2012,Q3,-160.952
Central,2013,Q3,399.93
Central,2015,Q2,-74.45
Central,2013,Q1,20.232
Central,2014,Q1,1366.569
Central,2013,Q4,-86.515
Central,2015,Q1,492.237
Central,2015,Q3,-99.55
Central,2012,Q4,-326.97
Central,2013,Q3,-35.34
Central,2014,Q2,71.04
Central,2013,Q4,226.73
Central,2014,Q4,171.59
Central,2015,Q2,-56.12
Central,2015,Q2,8.3
Central,2013,Q1,1260.51
Central,2014,Q4,2154.33
Central,2015,Q2,1665.225
Central,2014,Q1,183.24
Central,2013,Q1,863.57
Central,2013,Q2,-243.02
Central,2012,Q2,174.61
Central,2014,Q4,674.46
Central,2014,Q3,734.75
Central,2013,Q4,-126.995
Central,2015,Q1,486.9
Central,2013,Q1,-110.396
Central,2012,Q4,4938.78
Central,2013,Q1,-70.68
Central,2013,Q4,250.47
Central,2013,Q2,1680.786
Central,2014,Q1,206.86
Central,2013,Q2,1275.912
Central,2013,Q2,361.647
Central,2012,Q4,836.505
Central,2013,Q2,67.96
Central,2012,Q4,-76.857
Central,2015,Q2,23.5
Central,2014,Q3,319.104
Central,2015,Q2,47.421
Central,2014,Q4,176.868
Central,2013,Q4,-10.296
Central,2013,Q4,470.826
Central,2015,Q3,1663.083
Central,2012,Q3,206.352
Central,2013,Q3,-158.87
Central,2013,Q3,-49.38
Central,2012,Q3,-135.46
Central,2014,Q4,265.392
Central,2013,Q1,-63.701
East,2015,Q2,969.858
East,2015,Q1,507.33
East,2012,Q4,84.15
East,2014,Q4,-57.53
East,2014,Q1,-37.99
East,2014,Q2,666.01
East,2013,Q1,-37.2
East,2015,Q3,259.47
East,2014,Q1,-120.054
East,2015,Q1,6279.18
East,2013,Q3,-118.481
East,2014,Q4,1184.679
East,2013,Q1,-110.594
East,2014,Q4,-165.539
East,2015,Q4,-57.65
East,2013,Q2,772.11
East,2014,Q1,227.67
East,2013,Q1,749.03
East,2012,Q3,10.74
East,2013,Q3,-31.43
East,2015,Q2,-148.77
East,2012,Q3,-71.83
East,2013,Q3,303.399
East,2012,Q4,-94.61
East,2012,Q3,897.867
East,2014,Q4,794.2
East,2014,Q3,-43.0302
East,2012,Q4,-38.5758
East,2014,Q2,-12.02
East,2013,Q3,-522.995
East,2015,Q3,483.66
East,2013,Q1,-153.923
East,2012,Q2,355.932
East,2014,Q3,1620.225
East,2012,Q4,-17.03
East,2015,Q2,185.94
East,2014,Q2,-59.98
East,2015,Q1,-25.31
East,2013,Q3,12.09
East,2013,Q2,-17.01
East,2013,Q3,57.82
East,2013,Q3,1142.082
East,2015,Q4,-52.4958
East,2013,Q1,1276.25
East,2015,Q3,750.87
East,2012,Q4,-82.26
East,2015,Q1,1138.581
East,2013,Q3,152.748
East,2015,Q4,644.814
East,2013,Q4,-7.5
East,2014,Q2,1448.325
East,2013,Q2,133.452
East,2012,Q4,1314.12
East,2013,Q2,-228.184
East,2013,Q3,665.63
East,2013,Q2,-20.68
East,2012,Q4,574.155
East,2015,Q1,248.91
East,2015,Q4,3992.52
East,2013,Q4,-32.4336
East,2015,Q2,364.23
East,2013,Q2,481.743
East,2012,Q4,1928.664
East,2013,Q2,-559.78
East,2014,Q4,383.094
East,2014,Q3,-128.832
East,2013,Q4,315.486
East,2012,Q3,421.893
East,2012,Q4,-259.63
East,2014,Q1,138.33
East,2014,Q4,-54.47
East,2013,Q2,-247.181
East,2013,Q3,-305.965
